reaction_id,post_id,user_id,created_at,reaction_type
r0000490,post000007,u00193,2025-03-04T08:28:25,like
r0000491,post000020,u00083,2025-03-04T08:30:45,like
r0000492,post000002,u00032,2025-03-04T08:31:29,like
r0000493,post000004,u00293,2025-03-04T08:31:35,like
r0000494,post000018,u00085,2025-03-04T08:32:35,like
r0000495,post000014,u00230,2025-03-04T08:36:32,like
r0000496,post000005,u00065,2025-03-04T08:37:04,like
r0000497,post000014,u00168,2025-03-04T08:41:27,like
r0000498,post000018,u00344,2025-03-04T08:41:51,like
r0000499,post000006,u00188,2025-03-04T08:42:08,like
r0000500,post000021,u00192,2025-03-04T08:43:02,celebrate
r0000501,post000004,u00330,2025-03-04T08:47:21,like
r0000502,post000008,u00046,2025-03-04T08:51:07,insightful
r0000503,post000002,u00138,2025-03-04T08:51:34,like
r0000504,post000024,u00120,2025-03-04T08:53:01,celebrate
r0000505,post000003,u00282,2025-03-04T08:54:46,like
r0000506,post000028,u00006,2025-03-04T08:56:55,like
r0000507,post000002,u00035,2025-03-04T08:59:38,like
r0000508,post000022,u00288,2025-03-04T09:00:53,like
r0000509,post000027,u00343,2025-03-04T09:04:28,like
r0000510,post000019,u00343,2025-03-04T09:07:07,like
r0000511,post000004,u00253,2025-03-04T09:08:00,like
r0000512,post000021,u00291,2025-03-04T09:09:41,like
r0000513,post000015,u00337,2025-03-04T09:16:53,support
r0000514,post000016,u00291,2025-03-04T09:18:16,like
r0000515,post000021,u00146,2025-03-04T09:20:13,like
r0000516,post000018,u00246,2025-03-04T09:21:07,like
r0000517,post000024,u00011,2025-03-04T09:21:18,like
r0000518,post000004,u00097,2025-03-04T09:22:33,like
r0000519,post000017,u00050,2025-03-04T09:23:19,support
r0000520,post000019,u00344,2025-03-04T09:25:07,celebrate
r0000521,post000027,u00053,2025-03-04T09:25:53,support
r0000522,post000001,u00050,2025-03-04T09:27:03,insightful
r0000523,post000028,u00204,2025-03-04T09:28:08,like
r0000524,post000022,u00126,2025-03-04T09:29:10,like
r0000525,post000017,u00205,2025-03-04T09:31:35,like
r0000526,post000010,u00310,2025-03-04T09:32:28,like
r0000527,post000019,u00308,2025-03-04T09:33:07,support
r0000528,post000011,u00236,2025-03-04T09:34:20,like
r0000529,post000026,u00159,2025-03-04T09:34:22,like
r0000530,post000008,u00035,2025-03-04T09:34:50,celebrate
r0000531,post000022,u00293,2025-03-04T09:36:26,like
r0000532,post000004,u00022,2025-03-04T09:48:16,like
r0000533,post000001,u00350,2025-03-04T09:50:07,like
r0000534,post000004,u00331,2025-03-04T09:53:30,like
r0000535,post000022,u00305,2025-03-04T09:53:45,support
r0000536,post000010,u00350,2025-03-04T10:00:22,support
r0000537,post000017,u00236,2025-03-04T10:01:19,like
r0000538,post000004,u00196,2025-03-04T10:02:32,like
r0000539,post000011,u00034,2025-03-04T10:03:11,like
r0000540,post000004,u00053,2025-03-04T10:03:27,like
r0000541,post000016,u00125,2025-03-04T10:07:25,insightful
r0000542,post000016,u00305,2025-03-04T10:08:29,insightful
r0000543,post000022,u00173,2025-03-04T10:08:41,like
r0000544,post000019,u00223,2025-03-04T10:09:48,like
r0000545,post000003,u00197,2025-03-04T10:13:40,celebrate
r0000546,post000023,u00168,2025-03-04T10:14:51,support
r0000547,post000027,u00065,2025-03-04T10:14:53,like
r0000548,post000001,u00196,2025-03-04T10:16:30,insightful
r0000549,post000001,u00159,2025-03-04T10:20:20,like
r0000550,post000019,u00185,2025-03-04T10:22:00,like
r0000551,post000019,u00172,2025-03-04T10:29:12,insightful
r0000552,post000009,u00132,2025-03-04T10:32:38,like
r0000553,post000022,u00128,2025-03-04T10:33:18,like
r0000554,post000014,u00090,2025-03-04T10:35:55,like
r0000555,post000028,u00168,2025-03-04T10:36:05,insightful
r0000556,post000010,u00209,2025-03-04T10:40:24,support
r0000557,post000006,u00035,2025-03-04T10:40:29,celebrate
r0000558,post000002,u00052,2025-03-04T10:44:22,celebrate
r0000559,post000001,u00291,2025-03-04T10:47:12,like
r0000560,post000019,u00006,2025-03-04T10:50:05,celebrate
r0000561,post000014,u00192,2025-03-04T10:50:23,celebrate
r0000562,post000027,u00397,2025-03-04T10:51:39,like
r0000563,post000010,u00256,2025-03-04T10:51:58,celebrate
r0000564,post000010,u00329,2025-03-04T10:54:12,like
r0000565,post000022,u00006,2025-03-04T10:54:40,like
r0000566,post000013,u00341,2025-03-04T10:55:27,like
r0000567,post000015,u00329,2025-03-04T10:56:25,insightful
r0000568,post000027,u00282,2025-03-04T10:58:24,like
r0000569,post000002,u00237,2025-03-04T11:06:10,support
r0000570,post000013,u00283,2025-03-04T11:09:10,like
r0000571,post000002,u00139,2025-03-04T11:09:31,like
r0000572,post000007,u00066,2025-03-04T11:10:15,like
r0000573,post000006,u00020,2025-03-04T11:13:25,like
r0000574,post000025,u00197,2025-03-04T11:15:38,like
r0000575,post000012,u00358,2025-03-04T11:16:52,like
r0000576,post000030,u00392,2025-03-04T11:17:27,support
r0000577,post000007,u00009,2025-03-04T11:19:03,like
r0000578,post000030,u00328,2025-03-04T11:20:00,like
r0000579,post000018,u00343,2025-03-04T11:23:55,insightful
r0000580,post000032,u00244,2025-03-04T11:26:13,like
r0000581,post000006,u00291,2025-03-04T11:26:20,like
r0000582,post000030,u00328,2025-03-04T11:30:35,like
r0000583,post000024,u00124,2025-03-04T11:33:10,insightful
r0000584,post000032,u00094,2025-03-04T11:33:32,like
r0000585,post000002,u00337,2025-03-04T11:33:45,like
r0000586,post000021,u00192,2025-03-04T11:35:47,like
r0000587,post000033,u00329,2025-03-04T11:37:55,like
r0000588,post000019,u00341,2025-03-04T11:39:51,like
r0000589,post000030,u00333,2025-03-04T11:45:38,insightful
r0000590,post000004,u00074,2025-03-04T11:46:42,like
r0000591,post000032,u00114,2025-03-04T11:51:24,like
r0000592,post000032,u00277,2025-03-04T11:53:27,like
r0000593,post000029,u00329,2025-03-04T11:54:13,like
r0000594,post000009,u00205,2025-03-04T11:55:02,like
r0000595,post000014,u00065,2025-03-04T11:56:30,celebrate
r0000596,post000011,u00268,2025-03-04T12:01:49,like
r0000597,post000012,u00337,2025-03-04T12:02:04,like
r0000598,post000017,u00253,2025-03-04T12:06:45,like
r0000599,post000024,u00067,2025-03-04T12:06:51,support
r0000600,post000013,u00006,2025-03-04T12:09:10,like
r0000601,post000014,u00156,2025-03-04T12:10:17,insightful
r0000602,post000007,u00173,2025-03-04T12:11:58,like
r0000603,post000006,u00020,2025-03-04T12:12:19,like
r0000604,post000008,u00250,2025-03-04T12:19:08,insightful
r0000605,post000019,u00081,2025-03-04T12:21:29,celebrate
r0000606,post000018,u00268,2025-03-04T12:21:30,like
r0000607,post000006,u00277,2025-03-04T12:24:05,like
r0000608,post000010,u00333,2025-03-04T12:28:41,like
r0000609,post000027,u00301,2025-03-04T12:33:38,like
r0000610,post000027,u00022,2025-03-04T12:35:25,support
r0000611,post000003,u00350,2025-03-04T12:40:31,like
r0000612,post000015,u00067,2025-03-04T12:43:17,insightful
r0000613,post000012,u00392,2025-03-04T12:43:34,celebrate
r0000614,post000032,u00138,2025-03-04T12:45:00,like
r0000615,post000002,u00168,2025-03-04T12:45:52,like
r0000616,post000011,u00308,2025-03-04T12:46:14,like
r0000617,post000011,u00060,2025-03-04T12:47:12,support
r0000618,post000036,u00352,2025-03-04T12:48:34,like
r0000619,post000003,u00268,2025-03-04T12:52:07,like
r0000620,post000033,u00299,2025-03-04T12:53:31,insightful
r0000621,post000007,u00274,2025-03-04T12:55:01,like
r0000622,post000012,u00101,2025-03-04T12:57:15,like
r0000623,post000006,u00246,2025-03-04T13:02:30,celebrate
r0000624,post000005,u00060,2025-03-04T13:08:53,like
r0000625,post000006,u00034,2025-03-04T13:11:55,like
r0000626,post000002,u00096,2025-03-04T13:12:44,like
r0000627,post000020,u00306,2025-03-04T13:13:14,like
r0000628,post000018,u00066,2025-03-04T13:14:43,like
r0000629,post000014,u00231,2025-03-04T13:15:21,like
r0000630,post000014,u00193,2025-03-04T13:16:37,like
r0000631,post000029,u00369,2025-03-04T13:20:51,like
r0000632,post000022,u00351,2025-03-04T13:20:55,like
r0000633,post000026,u00156,2025-03-04T13:21:23,celebrate
r0000634,post000020,u00093,2025-03-04T13:23:41,like
r0000635,post000030,u00166,2025-03-04T13:24:04,insightful
r0000636,post000033,u00146,2025-03-04T13:26:39,celebrate
r0000637,post000036,u00393,2025-03-04T13:29:02,like
r0000638,post000006,u00003,2025-03-04T13:29:22,like
r0000639,post000024,u00087,2025-03-04T13:30:32,support
r0000640,post000035,u00264,2025-03-04T13:32:34,like
r0000641,post000022,u00225,2025-03-04T13:34:14,like
r0000642,post000023,u00307,2025-03-04T13:37:08,like
r0000643,post000013,u00282,2025-03-04T13:41:41,like
r0000644,post000028,u00066,2025-03-04T13:42:01,like
r0000645,post000007,u00291,2025-03-04T13:42:48,insightful
r0000646,post000037,u00126,2025-03-04T13:47:24,celebrate
r0000647,post000013,u00110,2025-03-04T13:50:39,like
r0000648,post000023,u00366,2025-03-04T13:57:35,like
r0000649,post000016,u00160,2025-03-04T14:08:47,like
r0000650,post000038,u00231,2025-03-04T14:10:01,like
r0000651,post000028,u00246,2025-03-04T14:11:52,like
r0000652,post000030,u00318,2025-03-04T14:14:07,like
r0000653,post000014,u00344,2025-03-04T14:16:00,like
r0000654,post000005,u00246,2025-03-04T14:17:32,insightful
r0000655,post000008,u00255,2025-03-04T14:18:50,support
r0000656,post000002,u00067,2025-03-04T14:20:21,support
r0000657,post000026,u00225,2025-03-04T14:20:43,like
r0000658,post000024,u00098,2025-03-04T14:21:03,insightful
r0000659,post000012,u00126,2025-03-04T14:23:30,like
r0000660,post000020,u00341,2025-03-04T14:30:33,like
r0000661,post000010,u00020,2025-03-04T14:35:34,like
r0000662,post000037,u00097,2025-03-04T14:36:17,like
r0000663,post000025,u00107,2025-03-04T14:43:26,like
r0000664,post000004,u00110,2025-03-04T14:45:39,celebrate
r0000665,post000002,u00098,2025-03-04T14:46:13,celebrate
r0000666,post000011,u00258,2025-03-04T14:50:45,insightful
r0000667,post000029,u00329,2025-03-04T14:51:44,like
r0000668,post000004,u00397,2025-03-04T14:52:37,like
r0000669,post000029,u00210,2025-03-04T14:59:12,support
r0000670,post000028,u00325,2025-03-04T15:00:49,like
r0000671,post000025,u00127,2025-03-04T15:02:37,celebrate
r0000672,post000005,u00185,2025-03-04T15:05:21,like
r0000673,post000003,u00225,2025-03-04T15:11:26,like
r0000674,post000017,u00187,2025-03-04T15:14:11,like
r0000675,post000020,u00089,2025-03-04T15:14:26,like
r0000676,post000018,u00268,2025-03-04T15:16:22,like
r0000677,post000027,u00101,2025-03-04T15:16:40,support
r0000678,post000025,u00067,2025-03-04T15:18:46,like
r0000679,post000018,u00236,2025-03-04T15:18:46,like
r0000680,post000035,u00268,2025-03-04T15:22:29,celebrate
r0000681,post000033,u00125,2025-03-04T15:29:03,like
r0000682,post000008,u00196,2025-03-04T15:30:56,insightful
r0000683,post000007,u00317,2025-03-04T15:31:39,like
r0000684,post000011,u00213,2025-03-04T15:34:53,like
r0000685,post000030,u00308,2025-03-04T15:35:10,like
r0000686,post000008,u00254,2025-03-04T15:35:32,like
r0000687,post000017,u00020,2025-03-04T15:37:32,like
r0000688,post000034,u00074,2025-03-04T15:38:59,insightful
r0000689,post000021,u00065,2025-03-04T15:42:27,like
r0000690,post000012,u00168,2025-03-04T15:43:46,celebrate
r0000691,post000029,u00308,2025-03-04T15:45:15,like
r0000692,post000037,u00240,2025-03-04T15:47:08,like
r0000693,post000016,u00231,2025-03-04T15:48:03,like
r0000694,post000002,u00307,2025-03-04T15:50:38,like
r0000695,post000029,u00193,2025-03-04T15:50:56,celebrate
r0000696,post000007,u00125,2025-03-04T15:57:31,like
r0000697,post000003,u00343,2025-03-04T16:02:24,like
r0000698,post000003,u00265,2025-03-04T16:03:36,like
r0000699,post000035,u00230,2025-03-04T16:06:55,support
r0000700,post000011,u00020,2025-03-04T16:15:55,insightful
r0000701,post000033,u00020,2025-03-04T16:17:51,insightful
r0000702,post000028,u00156,2025-03-04T16:21:38,like
r0000703,post000013,u00311,2025-03-04T16:24:57,like
r0000704,post000003,u00330,2025-03-04T16:26:31,like
r0000705,post000025,u00099,2025-03-04T16:26:44,like
r0000706,post000005,u00120,2025-03-04T16:40:15,like
r0000707,post000021,u00173,2025-03-04T16:43:36,like
r0000708,post000015,u00274,2025-03-04T16:48:30,like
r0000709,post000019,u00057,2025-03-04T16:53:13,like
r0000710,post000003,u00318,2025-03-04T16:55:33,like
r0000711,post000015,u00023,2025-03-04T16:58:16,support
r0000712,post000021,u00291,2025-03-04T17:02:30,support
r0000713,post000035,u00301,2025-03-04T17:06:28,like
r0000714,post000005,u00083,2025-03-04T17:09:58,like
r0000715,post000029,u00197,2025-03-04T17:12:50,like
r0000716,post000037,u00337,2025-03-04T17:20:23,insightful
r0000717,post000037,u00328,2025-03-04T17:22:05,like
r0000718,post000024,u00264,2025-03-04T17:35:33,like
r0000719,post000027,u00011,2025-03-04T17:41:08,like
r0000720,post000019,u00094,2025-03-04T17:42:38,like
r0000721,post000001,u00020,2025-03-04T17:46:32,support
r0000722,post000040,u00065,2025-03-04T18:06:02,celebrate
r0000723,post000007,u00114,2025-03-04T18:11:10,celebrate
r0000724,post000041,u00328,2025-03-04T18:15:21,like
r0000725,post000033,u00018,2025-03-04T18:37:14,like
r0000726,post000010,u00291,2025-03-04T18:44:01,support
r0000727,post000044,u00003,2025-03-04T18:55:53,like
r0000728,post000043,u00249,2025-03-04T19:08:08,like
r0000729,post000026,u00308,2025-03-04T19:11:39,like
r0000730,post000001,u00132,2025-03-04T19:11:53,like
r0000731,post000023,u00380,2025-03-04T19:39:28,like
r0000732,post000013,u00131,2025-03-04T19:39:56,like
r0000733,post000032,u00341,2025-03-04T19:40:07,insightful
r0000734,post000036,u00254,2025-03-04T19:40:45,like
r0000735,post000018,u00237,2025-03-04T19:50:19,celebrate
r0000736,post000008,u00350,2025-03-04T19:59:26,insightful
r0000737,post000015,u00329,2025-03-04T20:09:48,celebrate
r0000738,post000015,u00185,2025-03-04T20:11:11,celebrate
r0000739,post000025,u00071,2025-03-04T20:11:48,celebrate
r0000740,post000020,u00350,2025-03-04T20:14:34,support
r0000741,post000020,u00065,2025-03-04T20:21:17,like
r0000742,post000030,u00318,2025-03-04T20:23:43,like
r0000743,post000036,u00128,2025-03-04T20:27:20,like
r0000744,post000023,u00062,2025-03-04T20:41:12,insightful
r0000745,post000008,u00046,2025-03-04T20:41:41,like
r0000746,post000045,u00125,2025-03-04T20:43:16,like
r0000747,post000036,u00318,2025-03-04T20:59:30,celebrate
r0000748,post000003,u00305,2025-03-04T21:03:40,like
r0000749,post000017,u00256,2025-03-04T21:06:59,celebrate
r0000750,post000037,u00070,2025-03-04T21:14:06,like
r0000751,post000033,u00026,2025-03-04T21:25:20,like
r0000752,post000033,u00080,2025-03-04T21:32:33,celebrate
r0000753,post000006,u00098,2025-03-04T21:36:23,like
r0000754,post000030,u00371,2025-03-04T21:47:32,like
r0000755,post000043,u00271,2025-03-04T21:53:01,like
r0000756,post000025,u00047,2025-03-04T21:54:51,insightful
r0000757,post000019,u00133,2025-03-04T21:56:52,celebrate
r0000758,post000022,u00358,2025-03-04T22:06:40,like
r0000759,post000008,u00265,2025-03-04T22:10:53,like
r0000760,post000006,u00087,2025-03-04T22:15:41,support
r0000761,post000027,u00006,2025-03-04T22:16:48,support
r0000762,post000015,u00080,2025-03-04T22:39:01,like
r0000763,post000034,u00237,2025-03-04T22:41:43,like
r0000764,post000006,u00337,2025-03-04T22:43:26,like
r0000765,post000014,u00105,2025-03-04T22:47:33,celebrate
r0000766,post000024,u00394,2025-03-04T22:57:12,like
r0000767,post000011,u00268,2025-03-04T22:58:52,like
r0000768,post000029,u00149,2025-03-04T23:00:46,insightful
r0000769,post000011,u00301,2025-03-04T23:06:29,like
r0000770,post000006,u00318,2025-03-04T23:07:42,like
r0000771,post000020,u00003,2025-03-04T23:16:06,like
r0000772,post000045,u00279,2025-03-04T23:16:16,celebrate
r0000773,post000039,u00120,2025-03-04T23:29:33,celebrate
r0000774,post000040,u00080,2025-03-04T23:45:55,like
r0000775,post000015,u00240,2025-03-04T23:49:21,like
r0000776,post000011,u00189,2025-03-04T23:53:46,like
r0000777,post000022,u00037,2025-03-05T00:05:27,like
r0000778,post000005,u00196,2025-03-05T00:06:42,like
r0000779,post000014,u00241,2025-03-05T00:09:11,like
r0000780,post000011,u00283,2025-03-05T00:11:03,like
r0000781,post000040,u00241,2025-03-05T00:13:07,like
r0000782,post000044,u00185,2025-03-05T00:15:09,like
r0000783,post000005,u00252,2025-03-05T00:15:52,like
r0000784,post000035,u00040,2025-03-05T00:26:41,like
r0000785,post000016,u00299,2025-03-05T00:41:30,like
r0000786,post000045,u00262,2025-03-05T00:45:29,like
r0000787,post000009,u00329,2025-03-05T00:46:17,like
r0000788,post000012,u00317,2025-03-05T00:46:31,like
r0000789,post000036,u00249,2025-03-05T00:52:28,celebrate
r0000790,post000013,u00226,2025-03-05T00:58:13,like
r0000791,post000043,u00185,2025-03-05T01:19:26,like
r0000792,post000006,u00098,2025-03-05T01:19:28,like
r0000793,post000039,u00204,2025-03-05T01:22:40,like
r0000794,post000009,u00350,2025-03-05T01:35:46,insightful
r0000795,post000013,u00085,2025-03-05T01:38:36,like
r0000796,post000022,u00286,2025-03-05T01:56:29,like
r0000797,post000026,u00101,2025-03-05T02:05:17,like
r0000798,post000006,u00393,2025-03-05T02:10:50,like
r0000799,post000001,u00221,2025-03-05T02:40:02,like
r0000800,post000040,u00329,2025-03-05T02:41:16,like
r0000801,post000021,u00210,2025-03-05T02:45:48,like
r0000802,post000024,u00031,2025-03-05T02:48:50,celebrate
r0000803,post000007,u00253,2025-03-05T03:09:09,insightful
r0000804,post000045,u00036,2025-03-05T03:30:20,like
r0000805,post000022,u00089,2025-03-05T03:32:44,support
r0000806,post000015,u00023,2025-03-05T03:35:02,like
r0000807,post000007,u00014,2025-03-05T03:36:26,like
r0000808,post000038,u00066,2025-03-05T03:43:18,like
r0000809,post000002,u00326,2025-03-05T03:47:20,like
r0000810,post000023,u00033,2025-03-05T03:48:48,like
r0000811,post000048,u00244,2025-03-05T03:54:38,like
r0000812,post000015,u00299,2025-03-05T04:03:48,support
r0000813,post000037,u00276,2025-03-05T04:13:11,celebrate
r0000814,post000045,u00039,2025-03-05T04:13:54,like
r0000815,post000035,u00036,2025-03-05T04:16:09,like
r0000816,post000004,u00335,2025-03-05T04:16:57,like
r0000817,post000031,u00170,2025-03-05T04:19:59,like
r0000818,post000044,u00019,2025-03-05T04:23:45,like
r0000819,post000051,u00320,2025-03-05T04:23:57,like
r0000820,post000013,u00133,2025-03-05T04:28:43,like
r0000821,post000027,u00105,2025-03-05T04:30:00,like
r0000822,post000002,u00205,2025-03-05T04:30:06,support
r0000823,post000020,u00265,2025-03-05T04:30:16,insightful
r0000824,post000041,u00046,2025-03-05T04:31:44,like
r0000825,post000039,u00173,2025-03-05T04:34:53,like
r0000826,post000028,u00089,2025-03-05T04:39:37,like
r0000827,post000026,u00276,2025-03-05T04:57:19,like
r0000828,post000003,u00221,2025-03-05T05:00:08,like
r0000829,post000017,u00112,2025-03-05T05:04:56,like
r0000830,post000006,u00190,2025-03-05T05:07:51,insightful
r0000831,post000021,u00154,2025-03-05T05:11:05,like
r0000832,post000004,u00080,2025-03-05T05:11:15,like
r0000833,post000049,u00114,2025-03-05T05:23:52,celebrate
r0000834,post000010,u00290,2025-03-05T05:27:29,like
r0000835,post000001,u00237,2025-03-05T05:32:43,support
r0000836,post000040,u00126,2025-03-05T05:54:33,like
r0000837,post000002,u00015,2025-03-05T06:00:28,insightful
r0000838,post000041,u00397,2025-03-05T06:14:33,like
r0000839,post000003,u00086,2025-03-05T06:34:50,like
r0000840,post000024,u00352,2025-03-05T06:38:13,like
r0000841,post000018,u00120,2025-03-05T06:44:09,celebrate
r0000842,post000018,u00209,2025-03-05T06:45:58,like
